STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130116 12:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130116 13:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130116 14:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130116 15:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130116 16:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 18:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 19:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 20:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 21:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 22:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130121 23:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130122 00:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130122 03:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130122 04:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130122 06:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130125 22:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130125 23:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130126 00:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130126 01:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130126 02:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 14:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 15:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 16:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 17:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 18:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 19:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 20:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130128 21:00,0.00,T, 
